Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,high_pollution
15/12/2004,19.00.00,3.6,,,,,484.0,,137.0,,,,,,1
31/05/2004,23.00.00,0.6,1017.0,,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212,0
24/03/2004,13.00.00,1.7,1118.0,144.0,8.7,927.0,119.0,959.0,96.0,1477.0,825.0,16.9,34.6,0.6597,0
06/01/2005,19.00.00,2.8,1330.0,,12.4,1063.0,488.0,578.0,169.0,1419.0,1352.0,14.0,60.1,0.9566,1
25/03/2005,13.00.00,2.3,1473.0,,17.0,1210.0,513.0,462.0,169.0,1686.0,1521.0,20.4,49.8,1.1765,1
09/01/2005,13.00.00,1.9,1236.0,,8.1,901.0,262.0,628.0,128.0,1311.0,1108.0,16.9,50.9,0.9714,0
30/03/2004,18.00.00,2.2,1236.0,272.0,9.6,962.0,117.0,853.0,101.0,1532.0,928.0,15.8,40.4,0.7228,1
19/03/2004,03.00.00,0.7,961.0,,2.5,622.0,,1382.0,,1301.0,430.0,12.5,67.5,0.9768,0
05/04/2004,15.00.00,2.1,1327.0,256.0,9.8,971.0,124.0,803.0,89.0,1705.0,1120.0,21.6,41.7,1.0606,1
22/09/2004,02.00.00,0.6,812.0,,2.4,613.0,54.0,1133.0,47.0,1302.0,626.0,23.0,54.0,1.501,0
08/02/2005,13.00.00,1.5,1047.0,,6.9,854.0,238.0,753.0,158.0,959.0,904.0,12.7,27.4,0.4011,0
14/01/2005,04.00.00,1.1,981.0,,4.2,721.0,103.0,866.0,59.0,1059.0,836.0,5.1,81.3,0.7204,0
28/03/2004,05.00.00,0.8,870.0,54.0,2.6,626.0,39.0,1325.0,52.0,1284.0,755.0,9.6,58.5,0.7,0
07/09/2004,12.00.00,2.1,1008.0,,10.1,980.0,,755.0,,1465.0,825.0,32.5,21.2,1.0173,1
05/11/2004,09.00.00,6.2,1601.0,,37.9,1727.0,725.0,389.0,118.0,2252.0,1718.0,16.5,69.3,1.2897,1
01/09/2004,10.00.00,2.2,1114.0,,12.8,1077.0,319.0,633.0,121.0,1705.0,1199.0,29.1,35.4,1.4008,1
22/09/2004,05.00.00,0.8,922.0,,5.0,764.0,162.0,892.0,69.0,1415.0,905.0,18.1,72.5,1.4876,0
08/08/2004,03.00.00,0.9,886.0,,4.6,744.0,,869.0,,1590.0,700.0,24.1,61.8,1.8339,0
05/03/2005,22.00.00,2.2,1154.0,,7.8,891.0,304.0,697.0,166.0,1197.0,1079.0,6.5,74.7,0.7248,1
29/10/2004,22.00.00,1.7,1020.0,,7.3,869.0,211.0,793.0,95.0,1410.0,869.0,17.1,77.9,1.5081,0
22/06/2004,10.00.00,2.8,1128.0,,14.3,1126.0,269.0,725.0,136.0,1856.0,1316.0,27.1,31.7,1.1147,1
23/03/2005,18.00.00,3.9,1463.0,,23.2,1383.0,545.0,440.0,181.0,1636.0,1727.0,22.7,25.5,0.6944,1
17/12/2004,08.00.00,4.1,,,,,854.0,,137.0,,,,,,1
24/12/2004,04.00.00,2.4,1200.0,,8.7,929.0,288.0,664.0,132.0,1082.0,1847.0,4.2,63.1,0.5259,1
05/11/2004,07.00.00,0.8,951.0,,5.7,800.0,162.0,803.0,52.0,1257.0,836.0,16.1,69.6,1.2593,0
02/04/2004,05.00.00,0.7,968.0,51.0,2.6,628.0,56.0,1197.0,66.0,1372.0,737.0,11.3,72.9,0.9738,0
22/01/2005,11.00.00,1.5,1439.0,,16.6,1198.0,628.0,502.0,246.0,1426.0,1877.0,11.6,59.8,0.8152,0
14/04/2004,10.00.00,2.7,1214.0,312.0,12.3,1061.0,183.0,780.0,103.0,1662.0,1257.0,19.5,34.4,0.7738,1
30/05/2004,07.00.00,0.2,828.0,,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,0
13/06/2004,07.00.00,0.4,796.0,,1.3,526.0,25.0,1534.0,36.0,1322.0,392.0,21.4,47.8,1.2005,0
23/11/2004,15.00.00,5.1,1581.0,,25.5,1442.0,933.0,435.0,202.0,1839.0,1966.0,14.2,66.8,1.073,1
17/12/2004,03.00.00,2.8,,,,,,,,,,,,,1
01/05/2004,02.00.00,1.6,1047.0,,6.5,833.0,85.0,939.0,71.0,1647.0,1081.0,16.5,70.2,1.3099,0
17/01/2005,03.00.00,0.6,845.0,,1.4,534.0,,1168.0,,833.0,721.0,4.0,54.3,0.4454,0
08/10/2004,11.00.00,3.7,1468.0,,21.0,1323.0,530.0,496.0,105.0,1913.0,1641.0,24.4,52.5,1.5807,1
03/07/2004,17.00.00,1.2,970.0,,8.0,900.0,79.0,909.0,93.0,1524.0,664.0,36.9,17.5,1.0789,0
28/03/2004,17.00.00,1.3,993.0,93.0,4.1,714.0,77.0,1217.0,75.0,1238.0,516.0,17.0,31.4,0.6048,0
24/05/2004,09.00.00,1.3,898.0,,6.9,853.0,85.0,1066.0,56.0,1271.0,763.0,19.2,23.8,0.5235,0
02/11/2004,09.00.00,4.4,1296.0,,25.2,1435.0,562.0,504.0,112.0,1899.0,1489.0,20.8,57.9,1.407,1
27/09/2004,11.00.00,1.7,964.0,,9.2,947.0,327.0,862.0,123.0,1328.0,907.0,23.7,29.6,0.8537,0
29/03/2004,06.00.00,0.9,946.0,40.0,2.9,643.0,76.0,1309.0,75.0,1232.0,760.0,9.9,50.7,0.6167,0
11/07/2004,02.00.00,0.5,853.0,,4.1,716.0,37.0,994.0,51.0,1423.0,647.0,22.0,45.8,1.1965,0
04/03/2005,22.00.00,1.6,1029.0,,5.0,762.0,221.0,820.0,153.0,1049.0,1065.0,6.9,60.0,0.5977,0
21/03/2005,10.00.00,4.3,1403.0,,15.4,1161.0,614.0,487.0,178.0,1576.0,1583.0,15.9,56.6,1.0147,1
16/03/2005,01.00.00,1.1,1038.0,,4.0,709.0,183.0,768.0,123.0,1087.0,1069.0,11.4,58.0,0.7818,0
29/10/2004,13.00.00,5.1,1424.0,,22.4,1361.0,589.0,484.0,137.0,1983.0,1346.0,20.2,82.2,1.9184,1
25/01/2005,18.00.00,0.7,958.0,,4.9,758.0,206.0,858.0,134.0,985.0,719.0,4.3,56.4,0.4721,0
05/02/2005,07.00.00,1.4,1091.0,,7.3,868.0,402.0,705.0,205.0,1021.0,1200.0,1.3,67.2,0.4598,0
22/11/2004,06.00.00,0.1,897.0,,4.2,722.0,201.0,987.0,108.0,953.0,959.0,3.7,57.9,0.4651,0
10/08/2004,16.00.00,1.2,1034.0,,6.7,845.0,67.0,841.0,88.0,1566.0,702.0,39.8,25.4,1.8213,0
21/12/2004,07.00.00,0.7,804.0,,2.6,630.0,236.0,1188.0,120.0,806.0,712.0,4.9,40.6,0.3539,0
26/11/2004,17.00.00,7.7,1822.0,,36.0,1686.0,1134.0,387.0,233.0,2077.0,2244.0,15.5,61.2,1.067,1
10/12/2004,17.00.00,2.9,972.0,,11.8,1043.0,404.0,764.0,148.0,1083.0,1037.0,16.0,20.8,0.3757,1
13/04/2004,04.00.00,0.3,825.0,47.0,0.9,489.0,21.0,1565.0,28.0,1171.0,363.0,11.1,60.1,0.7925,0
31/08/2004,17.00.00,2.0,1093.0,,10.1,981.0,166.0,666.0,82.0,1676.0,733.0,32.7,33.0,1.5987,1
15/06/2004,06.00.00,1.0,915.0,,7.5,877.0,92.0,897.0,69.0,1651.0,937.0,19.9,51.8,1.1911,0
16/11/2004,17.00.00,3.5,1121.0,,16.3,1190.0,604.0,673.0,188.0,1297.0,1264.0,16.7,25.9,0.4886,1
24/08/2004,12.00.00,1.6,964.0,,9.5,959.0,96.0,787.0,115.0,1438.0,731.0,35.0,17.9,0.99,0
04/04/2005,14.00.00,2.2,1071.0,,11.9,1047.0,265.0,654.0,168.0,1129.0,816.0,28.5,13.1,0.5028,1
29/05/2004,09.00.00,0.5,841.0,,4.0,713.0,73.0,1326.0,68.0,1330.0,525.0,19.2,39.7,0.8728,0
20/06/2004,16.00.00,1.1,,,,,53.0,,71.0,,,,,,0
10/01/2005,00.00.00,2.0,1174.0,,7.4,873.0,288.0,672.0,137.0,1300.0,1071.0,13.7,63.6,0.9912,1
16/04/2004,06.00.00,2.0,1242.0,179.0,10.0,978.0,180.0,778.0,87.0,1686.0,1184.0,11.7,75.3,1.0325,1
04/11/2004,21.00.00,3.6,1380.0,,21.8,1345.0,480.0,493.0,92.0,1856.0,1419.0,20.0,69.0,1.5956,1
20/11/2004,22.00.00,0.9,1008.0,,7.1,861.0,260.0,858.0,149.0,991.0,1229.0,6.6,44.1,0.4333,0
02/03/2005,08.00.00,2.4,1099.0,,11.0,1013.0,396.0,690.0,150.0,1056.0,1254.0,-1.9,51.4,0.2801,1
05/12/2004,21.00.00,1.7,965.0,,4.4,733.0,225.0,909.0,93.0,1173.0,790.0,12.6,70.5,1.0239,0
03/05/2004,21.00.00,2.0,1214.0,,9.8,970.0,119.0,777.0,100.0,1771.0,1076.0,18.7,64.6,1.3836,1
25/08/2004,19.00.00,1.4,987.0,,6.3,824.0,49.0,793.0,53.0,1541.0,581.0,29.1,42.1,1.6695,0
09/10/2004,13.00.00,3.3,1430.0,,16.2,1187.0,308.0,539.0,94.0,1812.0,1339.0,29.0,43.9,1.7309,1
06/09/2004,06.00.00,0.7,954.0,,3.1,660.0,,938.0,,1342.0,728.0,23.7,49.2,1.4195,0
08/03/2005,18.00.00,3.1,1192.0,,16.5,1196.0,508.0,581.0,204.0,1222.0,1450.0,13.2,23.9,0.3597,1
17/03/2005,20.00.00,5.6,1492.0,,24.8,1425.0,653.0,417.0,228.0,1690.0,1780.0,17.3,35.2,0.6907,1
07/04/2004,18.00.00,3.3,1221.0,435.0,13.5,1101.0,185.0,799.0,121.0,1700.0,996.0,14.7,48.7,0.8089,1
11/03/2005,19.00.00,3.4,1452.0,,23.1,1381.0,619.0,428.0,226.0,1661.0,1695.0,13.8,43.6,0.6825,1
16/11/2004,21.00.00,2.8,1144.0,,13.2,1091.0,436.0,671.0,171.0,1295.0,1388.0,11.8,44.3,0.6121,1
25/06/2004,11.00.00,1.9,1090.0,,9.1,942.0,145.0,828.0,102.0,1713.0,876.0,32.9,28.0,1.3789,0
27/02/2005,19.00.00,1.6,974.0,,4.9,757.0,254.0,886.0,155.0,884.0,723.0,6.0,42.0,0.3962,0
18/12/2004,05.00.00,1.3,1065.0,,6.1,816.0,215.0,777.0,90.0,1245.0,873.0,10.8,80.0,1.0367,0
12/05/2004,22.00.00,1.3,970.0,,5.2,773.0,87.0,1026.0,91.0,1425.0,658.0,16.1,52.0,0.946,0
21/10/2004,05.00.00,0.8,966.0,,5.1,771.0,149.0,830.0,60.0,1420.0,900.0,21.3,69.5,1.7447,0
04/07/2004,22.00.00,1.3,1012.0,,7.4,876.0,89.0,853.0,87.0,1580.0,967.0,26.0,35.7,1.1842,0
07/06/2004,21.00.00,2.0,1004.0,,10.9,1011.0,108.0,867.0,116.0,1754.0,893.0,24.6,41.9,1.2752,1
26/10/2004,15.00.00,5.3,1606.0,,30.9,1573.0,688.0,419.0,175.0,2165.0,1900.0,24.9,50.0,1.5522,1
19/08/2004,20.00.00,1.7,1101.0,,7.4,875.0,65.0,722.0,68.0,1748.0,927.0,31.6,43.6,1.9944,0
10/03/2004,22.00.00,1.6,1272.0,51.0,6.5,836.0,131.0,1205.0,116.0,1490.0,1110.0,11.2,59.6,0.7888,0
27/11/2004,14.00.00,4.7,1567.0,,20.1,1300.0,745.0,473.0,158.0,1753.0,1743.0,15.6,71.4,1.2596,1
11/05/2004,09.00.00,4.8,1513.0,,26.0,1455.0,366.0,554.0,153.0,2182.0,1822.0,17.5,49.8,0.9877,1
16/07/2004,22.00.00,2.3,1041.0,,12.3,1060.0,144.0,748.0,124.0,1629.0,1185.0,26.9,30.5,1.0671,1
03/03/2005,21.00.00,3.8,1285.0,,10.9,1013.0,574.0,568.0,192.0,1331.0,1336.0,4.3,83.6,0.7025,1
20/03/2005,01.00.00,1.9,1150.0,,5.9,807.0,276.0,669.0,149.0,1243.0,1042.0,13.6,63.5,0.9857,0
02/12/2004,06.00.00,0.9,919.0,,4.0,711.0,189.0,1667.0,74.0,1195.0,819.0,12.4,75.3,1.0813,0
18/05/2004,20.00.00,3.4,1232.0,,15.8,1173.0,174.0,751.0,135.0,1750.0,1284.0,23.7,30.0,0.8633,1
03/12/2004,14.00.00,3.3,1332.0,,18.1,1242.0,460.0,524.0,138.0,1716.0,1608.0,17.9,66.3,1.3499,1
01/05/2004,18.00.00,2.4,1124.0,,11.0,1013.0,114.0,849.0,104.0,1676.0,733.0,22.3,38.9,1.0324,1
01/01/2005,04.00.00,1.9,1054.0,,5.6,791.0,253.0,830.0,126.0,967.0,1131.0,4.3,55.3,0.465,0
10/04/2004,07.00.00,1.7,1081.0,157.0,8.2,906.0,150.0,895.0,72.0,1591.0,1024.0,11.0,71.0,0.9279,0
01/04/2004,23.00.00,2.0,1203.0,120.0,8.5,920.0,122.0,898.0,103.0,1529.0,1118.0,14.9,52.0,0.8757,1
30/03/2004,09.00.00,4.2,1556.0,695.0,21.5,1337.0,283.0,674.0,150.0,1852.0,1689.0,16.3,28.8,0.5305,1
01/02/2005,05.00.00,0.9,1042.0,,3.8,701.0,208.0,795.0,114.0,945.0,1216.0,1.8,68.9,0.4878,0
30/03/2004,00.00.00,1.0,899.0,33.0,2.6,630.0,57.0,1418.0,76.0,1050.0,425.0,13.1,26.8,0.4023,0
15/07/2004,23.00.00,1.9,1010.0,,10.8,1006.0,102.0,779.0,100.0,1589.0,1000.0,24.5,35.7,1.0807,0
16/02/2005,12.00.00,1.1,955.0,,4.3,725.0,205.0,890.0,138.0,880.0,770.0,9.1,34.5,0.3994,0
17/11/2004,07.00.00,1.2,929.0,,4.0,713.0,183.0,987.0,92.0,1002.0,830.0,5.9,62.0,0.5811,0
12/01/2005,08.00.00,3.8,1478.0,,17.8,1234.0,852.0,470.0,138.0,1606.0,1551.0,8.7,79.4,0.8944,1
28/01/2005,12.00.00,1.8,970.0,,5.7,798.0,325.0,842.0,191.0,941.0,874.0,4.5,49.6,0.421,0
24/08/2004,13.00.00,1.3,923.0,,7.1,862.0,92.0,875.0,107.0,1363.0,626.0,34.6,18.2,0.9832,0
11/03/2005,02.00.00,1.0,952.0,,3.2,662.0,155.0,905.0,111.0,887.0,1024.0,5.7,49.4,0.4551,0
19/12/2004,00.00.00,3.6,1215.0,,15.6,1167.0,600.0,664.0,164.0,1181.0,1426.0,7.9,39.0,0.4154,1
01/06/2004,18.00.00,3.5,1353.0,,19.9,1292.0,184.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968,1
20/06/2004,22.00.00,2.3,,,,,92.0,,91.0,,,,,,1
27/02/2005,01.00.00,4.2,1171.0,,9.5,960.0,404.0,679.0,184.0,1121.0,1234.0,5.5,60.2,0.5458,1
14/03/2005,05.00.00,0.8,1016.0,,2.9,647.0,117.0,824.0,85.0,1090.0,937.0,8.4,74.5,0.8241,0
19/12/2004,17.00.00,3.6,1298.0,,13.0,1082.0,452.0,642.0,148.0,1287.0,1237.0,4.7,82.8,0.7157,1
20/11/2004,07.00.00,1.2,880.0,,6.0,812.0,294.0,928.0,136.0,954.0,1040.0,6.9,39.4,0.3948,0
31/10/2004,13.00.00,1.8,1141.0,,8.8,932.0,226.0,689.0,71.0,1595.0,1014.0,22.0,67.0,1.7441,0
28/02/2005,07.00.00,0.4,817.0,,0.7,462.0,89.0,1378.0,66.0,732.0,308.0,2.5,52.7,0.3908,0
19/02/2005,22.00.00,2.8,1277.0,,10.4,991.0,459.0,609.0,214.0,1141.0,1575.0,9.1,41.9,0.4857,1
12/05/2004,13.00.00,5.1,1676.0,,29.3,1534.0,305.0,496.0,131.0,2413.0,1828.0,20.4,55.7,1.3205,1
23/02/2005,07.00.00,0.7,917.0,,2.2,597.0,152.0,1084.0,117.0,994.0,602.0,4.5,76.3,0.648,0
25/12/2004,09.00.00,2.5,1288.0,,9.4,956.0,340.0,623.0,121.0,1272.0,1553.0,9.0,70.8,0.8173,1
05/01/2005,03.00.00,2.0,1242.0,,8.5,921.0,,626.0,,1219.0,1374.0,8.1,72.1,0.7798,1
12/12/2004,20.00.00,3.1,1235.0,,12.4,1065.0,409.0,640.0,133.0,1213.0,1594.0,11.3,50.1,0.672,1
20/02/2005,18.00.00,1.3,1033.0,,3.4,675.0,173.0,853.0,127.0,1006.0,702.0,8.0,57.7,0.6222,0
01/07/2004,09.00.00,2.9,1276.0,,14.6,1138.0,246.0,628.0,134.0,2021.0,1430.0,28.2,47.1,1.7752,1
25/03/2004,09.00.00,3.5,1353.0,434.0,17.8,1235.0,202.0,740.0,119.0,1937.0,1175.0,8.6,75.1,0.8415,1
13/11/2004,16.00.00,2.3,1149.0,,10.6,998.0,368.0,664.0,133.0,1434.0,1101.0,20.8,45.5,1.1054,1
10/07/2004,12.00.00,0.8,855.0,,6.0,812.0,53.0,982.0,71.0,1416.0,508.0,32.4,20.5,0.9806,0
19/05/2004,07.00.00,3.1,1408.0,,20.9,1321.0,173.0,618.0,94.0,2044.0,1495.0,16.4,53.4,0.9863,1
11/04/2004,14.00.00,0.6,797.0,54.0,2.3,606.0,26.0,1452.0,35.0,1076.0,368.0,22.2,18.9,0.4993,0
25/07/2004,13.00.00,0.8,901.0,,2.9,646.0,37.0,1105.0,50.0,1446.0,488.0,29.1,40.8,1.6203,0
23/03/2004,10.00.00,3.4,1343.0,340.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803,1
28/02/2005,05.00.00,0.3,781.0,,0.3,409.0,25.0,1664.0,25.0,669.0,252.0,3.6,50.3,0.4022,0
30/03/2005,02.00.00,0.7,905.0,,2.4,615.0,95.0,885.0,68.0,1104.0,776.0,11.6,74.9,1.0224,0
11/12/2004,13.00.00,2.3,986.0,,8.8,931.0,362.0,815.0,120.0,1011.0,976.0,18.3,19.5,0.4044,1
08/09/2004,21.00.00,2.8,1221.0,,15.8,1174.0,344.0,874.0,155.0,1481.0,1413.0,26.8,28.9,1.0019,1
22/12/2004,22.00.00,3.3,1121.0,,11.2,1023.0,504.0,725.0,169.0,1053.0,1354.0,4.8,45.1,0.3925,1
22/09/2004,04.00.00,0.6,878.0,,3.8,702.0,59.0,949.0,44.0,1373.0,822.0,18.3,70.8,1.4794,0
06/06/2004,16.00.00,0.9,815.0,,4.2,720.0,56.0,1225.0,59.0,1418.0,525.0,25.9,32.0,1.0529,0
03/01/2005,14.00.00,1.6,,,,,237.0,,102.0,,,,,,0
19/03/2005,11.00.00,2.4,1253.0,,9.7,966.0,343.0,560.0,162.0,1378.0,1251.0,14.5,57.0,0.9333,1
16/12/2004,18.00.00,7.5,,,,,1186.0,,231.0,,,,,,1
25/01/2005,14.00.00,0.4,893.0,,4.2,722.0,196.0,932.0,123.0,917.0,645.0,4.7,48.6,0.4194,0
07/04/2004,05.00.00,0.3,824.0,32.0,0.8,478.0,22.0,1705.0,32.0,1200.0,331.0,15.3,50.1,0.8617,0
31/01/2005,07.00.00,0.7,844.0,,1.4,538.0,158.0,1164.0,109.0,726.0,479.0,3.7,35.2,0.2833,0
21/10/2004,16.00.00,3.0,1400.0,,17.7,1230.0,362.0,519.0,102.0,1864.0,1483.0,26.5,52.2,1.7769,1
10/11/2004,03.00.00,0.3,730.0,,0.8,477.0,,1433.0,,950.0,420.0,7.9,68.0,0.7265,0
07/08/2004,15.00.00,1.0,858.0,,5.3,776.0,43.0,947.0,56.0,1431.0,498.0,38.1,21.1,1.3863,0
10/08/2004,00.00.00,1.0,1035.0,,7.0,859.0,33.0,732.0,49.0,1680.0,996.0,27.4,55.0,1.9827,0
18/11/2004,03.00.00,1.3,912.0,,3.5,685.0,,934.0,,1050.0,876.0,7.5,69.3,0.7201,0
11/07/2004,09.00.00,0.6,884.0,,4.0,709.0,43.0,1027.0,54.0,1442.0,556.0,25.7,37.9,1.2334,0
03/04/2005,06.00.00,0.4,848.0,,1.3,530.0,75.0,1072.0,55.0,901.0,523.0,9.1,52.4,0.6074,0
28/09/2004,21.00.00,2.1,1089.0,,11.6,1037.0,247.0,707.0,129.0,1480.0,1336.0,19.8,48.6,1.113,1
10/01/2005,15.00.00,2.4,1429.0,,19.3,1277.0,498.0,456.0,152.0,1721.0,1560.0,14.1,65.9,1.0531,1
24/12/2004,00.00.00,4.6,1412.0,,17.2,1216.0,759.0,543.0,187.0,1300.0,2059.0,6.0,55.6,0.5244,1
19/11/2004,20.00.00,8.6,1510.0,,27.9,1501.0,881.0,456.0,185.0,1901.0,1855.0,15.2,57.5,0.9829,1
28/06/2004,19.00.00,3.1,1245.0,,19.7,1287.0,167.0,635.0,140.0,2067.0,1288.0,33.9,26.8,1.3899,1
27/01/2005,20.00.00,3.0,1086.0,,11.5,1032.0,343.0,717.0,202.0,1049.0,1136.0,4.7,38.3,0.3306,1
29/03/2004,03.00.00,0.7,894.0,28.0,1.3,524.0,,1557.0,,1095.0,397.0,10.1,47.8,0.5913,0
16/11/2004,22.00.00,2.2,1046.0,,7.8,890.0,300.0,791.0,142.0,1109.0,1195.0,10.7,47.5,0.6108,1
14/07/2004,18.00.00,4.0,1109.0,,22.9,1374.0,263.0,676.0,172.0,1795.0,1225.0,35.8,13.7,0.7868,1
07/08/2004,05.00.00,0.5,788.0,,2.3,604.0,37.0,1068.0,45.0,1507.0,754.0,23.6,61.2,1.7588,0
14/07/2004,14.00.00,2.0,966.0,,14.4,1131.0,200.0,800.0,127.0,1612.0,968.0,35.7,13.6,0.7836,1
27/10/2004,05.00.00,0.7,967.0,,5.1,767.0,132.0,833.0,56.0,1416.0,866.0,16.8,81.3,1.5447,0
24/07/2004,01.00.00,1.9,1158.0,,12.1,1052.0,111.0,649.0,83.0,1785.0,1353.0,27.0,42.8,1.503,0
11/06/2004,09.00.00,4.0,1250.0,,21.5,1336.0,298.0,632.0,148.0,2104.0,1506.0,25.6,35.8,1.1548,1
28/04/2004,01.00.00,1.0,953.0,86.0,4.4,735.0,54.0,999.0,74.0,1396.0,898.0,18.1,44.7,0.9186,0
16/08/2004,19.00.00,1.3,969.0,,6.8,850.0,70.0,857.0,77.0,1503.0,695.0,31.7,28.2,1.2962,0
03/07/2004,00.00.00,2.5,1131.0,,13.1,1087.0,164.0,705.0,131.0,1738.0,1240.0,24.0,37.8,1.1125,1
24/06/2004,05.00.00,0.6,877.0,,3.1,658.0,41.0,1047.0,46.0,1530.0,779.0,21.2,60.9,1.5092,0
08/08/2004,06.00.00,0.7,815.0,,2.6,627.0,27.0,1049.0,36.0,1518.0,650.0,23.4,61.7,1.7495,0
21/01/2005,09.00.00,5.7,1578.0,,29.0,1527.0,875.0,419.0,179.0,1761.0,2086.0,7.9,60.0,0.6406,1
27/08/2004,18.00.00,2.0,,,,,101.0,,107.0,,,,,,1
13/09/2004,23.00.00,1.0,1014.0,,6.9,853.0,98.0,843.0,39.0,1499.0,1084.0,26.0,46.4,1.5375,0
12/12/2004,05.00.00,1.7,955.0,,5.8,804.0,199.0,843.0,95.0,1017.0,1007.0,5.6,61.6,0.5656,0
26/12/2004,04.00.00,0.5,900.0,,1.2,522.0,61.0,1242.0,55.0,1070.0,471.0,10.8,78.7,1.0202,0
20/01/2005,11.00.00,2.9,1139.0,,11.5,1031.0,652.0,649.0,170.0,1181.0,1388.0,12.4,37.1,0.5329,1
07/10/2004,22.00.00,1.7,1182.0,,11.0,1016.0,209.0,658.0,73.0,1572.0,1210.0,21.8,58.2,1.5036,0
09/04/2004,19.00.00,3.4,,303.0,,,197.0,,137.0,,,,,,1
08/08/2004,04.00.00,0.6,813.0,,2.4,609.0,22.0,1017.0,33.0,1473.0,615.0,23.9,61.2,1.7871,0
03/12/2004,02.00.00,2.1,1165.0,,9.4,957.0,308.0,661.0,86.0,1452.0,979.0,14.1,84.1,1.3461,1
22/02/2005,02.00.00,0.7,888.0,,1.1,511.0,71.0,1112.0,66.0,963.0,512.0,3.9,83.1,0.6787,0
15/11/2004,00.00.00,0.6,696.0,,1.3,532.0,96.0,1416.0,62.0,814.0,393.0,10.9,33.5,0.4378,0
25/03/2005,23.00.00,2.0,1286.0,,10.1,982.0,268.0,550.0,117.0,1458.0,1353.0,17.7,63.5,1.27,1
31/07/2004,17.00.00,1.0,958.0,,6.2,820.0,40.0,886.0,68.0,1452.0,530.0,39.1,20.7,1.427,0
08/06/2004,03.00.00,0.4,746.0,,1.7,565.0,,1369.0,,1423.0,608.0,20.9,52.5,1.2852,0
23/06/2004,00.00.00,1.2,965.0,,8.0,900.0,79.0,864.0,83.0,1631.0,968.0,22.9,43.6,1.1974,0
02/03/2005,19.00.00,5.1,1299.0,,23.3,1384.0,819.0,523.0,240.0,1325.0,1855.0,7.2,25.6,0.2611,1
25/03/2004,23.00.00,1.2,979.0,67.0,4.5,736.0,75.0,1154.0,92.0,1324.0,769.0,9.9,59.5,0.7276,0
28/05/2004,21.00.00,0.9,976.0,,7.0,858.0,104.0,1070.0,102.0,1547.0,839.0,20.0,47.6,1.103,0
05/11/2004,15.00.00,4.3,1492.0,,26.4,1463.0,527.0,460.0,138.0,1935.0,1632.0,24.2,44.0,1.3078,1
13/01/2005,18.00.00,5.2,1523.0,,26.6,1470.0,702.0,414.0,166.0,1811.0,1783.0,11.4,68.0,0.9166,1
27/01/2005,10.00.00,2.0,980.0,,5.5,790.0,318.0,839.0,185.0,934.0,897.0,5.9,40.2,0.376,1
15/02/2005,18.00.00,2.4,1067.0,,12.3,1059.0,337.0,671.0,181.0,1085.0,1163.0,10.4,23.1,0.2905,1
09/09/2004,17.00.00,4.2,1315.0,,22.7,1370.0,522.0,794.0,212.0,1689.0,1399.0,37.6,14.5,0.9277,1
28/01/2005,19.00.00,3.0,,,,,300.0,,198.0,,,,,,1
08/01/2005,11.00.00,2.5,1195.0,,10.4,992.0,387.0,632.0,141.0,1251.0,1295.0,11.6,54.1,0.7387,1
08/07/2004,12.00.00,1.4,1070.0,,10.6,1000.0,147.0,801.0,115.0,1538.0,1039.0,40.3,15.8,1.1604,0
06/04/2004,19.00.00,3.3,1314.0,503.0,15.1,1150.0,181.0,726.0,126.0,1784.0,1083.0,16.3,47.7,0.8746,1
16/05/2004,11.00.00,1.6,1017.0,,7.9,897.0,96.0,1013.0,92.0,1400.0,780.0,28.2,19.0,0.7164,0
01/07/2004,08.00.00,3.9,1380.0,,22.3,1359.0,239.0,538.0,120.0,2337.0,1617.0,26.6,51.2,1.7565,1
18/07/2004,10.00.00,0.9,1065.0,,7.4,872.0,82.0,831.0,97.0,1481.0,927.0,31.6,23.8,1.0842,0
07/11/2004,08.00.00,0.5,757.0,,1.6,551.0,94.0,1295.0,51.0,967.0,453.0,14.9,46.8,0.7885,0
15/03/2004,21.00.00,4.2,1595.0,319.0,19.9,1294.0,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786,1
19/09/2004,12.00.00,2.2,1098.0,,11.0,1015.0,250.0,754.0,129.0,1508.0,996.0,32.2,24.7,1.1696,1
31/08/2004,18.00.00,2.7,1184.0,,14.1,1119.0,243.0,594.0,104.0,1806.0,912.0,31.4,35.4,1.5972,1
21/03/2004,20.00.00,4.3,1605.0,,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.9,46.9,0.952,1
20/03/2005,13.00.00,1.2,1063.0,,3.4,678.0,163.0,796.0,109.0,1107.0,522.0,21.5,35.0,0.8886,0
09/02/2005,07.00.00,1.0,,,,,233.0,,149.0,,,,,,0
04/12/2004,18.00.00,3.1,1215.0,,10.9,1012.0,533.0,653.0,120.0,1441.0,1131.0,13.1,81.7,1.2284,1
